SESSION_ID,SESSION_DATE,SESSION_STARTED_TIME,SESSION_MODE,SESSION_CLOSED_REMARK,PRESENTATION_ID,PRESENTATION_NAME,PRODUCT,THERAPY_NAME,RA_OR_PA,PRESENTATION_MIX_TYPE,SESSION_TYPE,USER_NAME,TIME_IN_HRS,CALL_ID,ACC_ID,H_ACC_NAME__C,PRESENTATIONS_CUSTOMER_TYPE,ACC_RECORD_TYPE,ACC_CORE_TYPE,TERRITORY,MLS_ID,IS_ACTIVE,THERAPY,RESOURCE_FILETYPE,POWERPOINT_TYPE,PRODUCTS,CALL_STATUS,MSL
4001760,29-07-2023,,Live,true,41375,1,Product 4,Therapy 2,Reactive,Reactive,normal,16,0.000266204,t65Cb24245ZwzLCIZZ,,,OTH,,,9784-CTT_IN_T1707,5382,true,Therapy 2,PDF,PA - Copy_Reprint,Product 4,Linked,Mathew
4000037,28-03-2023,,Practice,false,41045,10,Product 6,Therapy 1,Reactive,Reactive,normal,16,0.002858796,,,,,,,,4848,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Unlinked,Mathew
4000648,26-09-2023,,Live,true,41572,6,Product 4,Therapy 2,Reactive,Reactive,normal,16,0.000798611,,,,,,,,5356,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Mathew
4001303,16-05-2024,,Live,true,40318,8,Product 7,Therapy 1,Reactive,Reactive,normal,16,0.001273148,,,,,,,,4840,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Mathew
4001039,09-02-2024,,Practice,true,40080,2,Product 2,Therapy 2,Reactive,Reactive,normal,16,0.000555556,,,,,,,,5044,true,Therapy 2,Video,NIM - Video,Product 2,Unlinked,Mathew
4000743,30-03-2023,,Live,true,40721,8,Product 1,Therapy 1,Reactive,Reactive,normal,16,0.009525463,,,,,,,9769-CTT_IN_T9704,5196,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Mathew
4001530,30-03-2024,,Live,true,40546,8,Product 1,Therapy 1,Reactive,Reactive,normal,16,0.002175926,,,,,,,9769-CTT_IN_T9704,5437,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Mathew
4000722,21-04-2024,,Live,true,40780,9,Product 1,Therapy 1,Reactive,Reactive,normal,16,0.000138889,,,,,,,9786-CTT_IN_T9706,4674,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Mathew
4000548,28-04-2024,,Live,true,41541,1,Product 6,Therapy 1,Reactive,Reactive,normal,16,0.000138889,,,,,,,9769-CTT_IN_T9704,5403,true,Therapy 1,PDF,NIS - PDF,Product 6,Unlinked,Mathew
4000146,15-10-2023,,Live,false,40191,1,Product 8,Therapy 1,Reactive,Reactive,normal,16,0.001712963,,,,,,,,4572,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 8,Unlinked,Mathew
4001825,08-01-2023,,Practice,true,41652,7,Product 8,Therapy 1,Reactive,Reactive,normal,16,0.000312500,,,,,,,,4528,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 8,Unlinked,Mathew
4000886,30-03-2023,,Live,false,41708,4,Product 16,Therapy 1,Reactive,Reactive,normal,16,0.004930556,,,,,,,9761-CTT_IN_T9705,5169,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 16,Unlinked,Mathew
4001176,02-10-2023,,Practice,true,41037,8,Product 10,Therapy 1,Reactive,Reactive,normal,16,0.001342593,,,,,,,9780-CTT_IN_T9909,5274,true,Therapy 1,HTML,IS - PPTX/PDF,Product 10,Unlinked,Mathew
4001826,28-08-2023,10:38:00.000,Live,true,40578,6,Product 11,Therapy 3,Reactive,Reactive,normal,6,0.001921296,,,,,,,,4740,true,Therapy 3,PowerPoint,IS - PPTX/PDF,Product 11,Unlinked,Daniella
4001229,18-07-2024,22:46:00.000,Live,true,41760,4,Product 4,Therapy 2,Reactive,Reactive,normal,6,0.000798611,t65Cb24245ZcuisIZB,,,OTH,,,9784-CTT_IN_T1707,5388,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Linked,Daniella
4001985,22-07-2024,12:59:00.000,Live,false,41820,1,Product 4,Therapy 2,Reactive,Reactive,normal,6,0.012754630,,,,,,,1968-CTT_IN_T1709,5011,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Daniella
4001110,23-03-2024,23:26:00.000,Practice,true,41404,5,Product 4,Therapy 2,Reactive,Reactive,normal,6,0.017187500,,,,,,,9784-CTT_IN_T1707,4917,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Daniella
4000054,10-03-2023,05:54:00.000,Practice,false,40839,6,Product 4,Therapy 2,Reactive,Reactive,normal,6,0.062511574,,,,,,,,4536,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Daniella
4001110,27-12-2023,14:46:00.000,Practice,false,41959,9,Product 4,Therapy 2,Reactive,Reactive,normal,6,0.061574074,,,,,,,9784-CTT_IN_T1707,4850,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Daniella
4001047,22-11-2023,06:58:00.000,Practice,false,40504,4,Product 4,Therapy 2,Reactive,Reactive,normal,6,0.002662037,,,,,,,1969-CTT_IN_T1704,4612,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Daniella
4000319,01-09-2023,14:15:00.000,Live,false,41383,9,Product 7,Therapy 1,Reactive,Reactive,normal,6,0.000127315,,,,,,,9761-CTT_IN_T9705,4590,true,Therapy 1,PowerPoint,NIS - PPT,Product 7,Unlinked,Daniella
4000228,16-08-2023,12:37:00.000,Live,true,40394,10,Product 6,Therapy 1,Reactive,Reactive,normal,6,0.000277778,t65Cb24245Zcx2rIZB,1157h00002C14LeZZJ,,OTH,,,9785-CTT_IN_T9101,5308,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Linked,Daniella
4000985,19-03-2023,,Live,true,40982,8,Product 6,Therapy 1,Reactive,Reactive,normal,6,0.006770833,,,,,,,9769-CTT_IN_T9704,4975,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Daniella
4000695,09-02-2023,,Practice,true,40040,3,Product 2,Therapy 2,Reactive,Reactive,normal,6,0.021793981,,,,,,,1969-CTT_IN_T1704,5326,true,Therapy 2,PowerPoint,NIS - PPT,Product 2,Unlinked,Daniella
4000633,07-04-2024,,Live,true,40799,9,Product 4,Therapy 2,Reactive,Reactive,normal,6,0.018981481,,,,,,,,4662,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Daniella
4001499,11-12-2023,,Live,true,40578,4,Product 6,Therapy 1,Reactive,Reactive,normal,6,0.027407407,,,,,,,,4738,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Unlinked,Daniella
4001221,24-06-2023,,Live,true,41824,7,Product 6,Therapy 1,Reactive,Reactive,normal,6,0.001782407,,,,,,,9786-CTT_IN_T9706,5080,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Unlinked,Daniella
4001014,04-02-2023,,Practice,true,40593,4,Product 6,Therapy 1,Reactive,Reactive,normal,6,0.000324074,,,,,,,9787-CTT_IN_T9904,5418,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Unlinked,Daniella
4000371,12-10-2023,,Live,false,40421,3,Product 6,Therapy 1,Reactive,Reactive,normal,6,0.000335648,,,,,,,1966-CTT_IN_T9907,4866,true,Therapy 1,Video,NIM - Video,Product 6,Unlinked,Daniella
4001775,15-07-2023,,Practice,true,40006,5,Product 6,Therapy 1,Reactive,Reactive,normal,6,0.000451389,,,,,,,,5466,true,Therapy 1,Video,NIM - Video,Product 6,Unlinked,Daniella
4001907,01-02-2023,,Live,true,40634,2,Product 6,Therapy 1,Reactive,Reactive,normal,6,0.000266204,,,,,,,9785-CTT_IN_T9101,5303,true,Therapy 1,Video,NIM - Video,Product 6,Unlinked,Daniella
4001493,18-07-2024,,Live,true,40900,9,Product 4,Therapy 2,Reactive,Reactive,normal,6,0.000625000,,,,,,,,4685,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Daniella
4000920,22-08-2023,,Practice,true,41939,3,Product 4,Therapy 2,Reactive,Reactive,normal,6,0.006319444,,,,,,,1969-CTT_IN_T1704,5484,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Daniella
4001207,19-07-2023,,Live,true,41130,4,Product 1,Therapy 1,Reactive,Reactive,normal,6,0.049039352,t65Cb24245ZcvZuIZJ,,2278h22221h79vsZZZ,OTH,,,,5197,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Linked,Daniella
4000172,20-09-2023,,Live,false,40787,10,Product 1,Therapy 1,Reactive,Reactive,normal,6,0.004398148,,,,,,,,5355,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Daniella
4000312,11-10-2023,,Live,true,41182,2,Product 1,Therapy 1,Reactive,Reactive,normal,6,0.003946759,,,,,,,,5465,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Daniella
4001370,17-10-2023,,Live,true,41082,7,Product 7,Therapy 1,Reactive,Reactive,normal,6,0.005023148,,,,,,,,4911,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Daniella
4000640,23-03-2023,05:48:00.000,Live,true,41085,7,Product 7,Therapy 1,Reactive,Reactive,normal,3,0.000706019,,,,,,,9785-CTT_IN_T9101,5051,true,Therapy 1,Video,NIM - Video,Product 7,Unlinked,Bella
4001064,28-05-2024,01:53:00.000,Live,false,40003,7,Product 7,Therapy 1,Reactive,Reactive,normal,3,0.035405093,,,,,,,9785-CTT_IN_T9101,5078,true,Therapy 1,Video,NIM - Video,Product 7,Unlinked,Bella
4001616,17-04-2023,00:32:00.000,Live,false,40183,9,Product 12,Therapy 3,Reactive,Reactive,normal,3,0.005717593,,,,,,,,4976,true,Therapy 3,PowerPoint,NIS - PPT,Product 12,Unlinked,Bella
4000701,29-05-2024,08:04:00.000,Practice,false,41896,6,Product 4,Therapy 2,Reactive,Reactive,normal,3,0.002731481,,,,,,,,5378,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Bella
4001048,29-02-2024,06:24:00.000,Practice,true,40249,1,Product 4,Therapy 2,Reactive,Reactive,normal,3,0.004756944,,,,,,,,5220,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Bella
4001581,27-10-2023,23:55:00.000,Practice,true,41578,6,Product 4,Therapy 2,Reactive,Reactive,normal,3,0.000671296,,,,,,,,5376,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 4,Unlinked,Bella
4001195,16-04-2023,21:58:00.000,Practice,true,41834,9,Product 5,Therapy 2,Reactive,Reactive,normal,3,0.000462963,,,,,,,,4845,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Bella
4001085,18-08-2023,17:26:00.000,Live,true,41894,9,Product 7,Therapy 1,Reactive,Reactive,normal,3,0.000231481,,,,,,,,4828,true,Therapy 1,PowerPoint,NIS - PPT,Product 7,Unlinked,Bella
4001660,27-05-2023,,Live,true,40619,1,Product 6,Therapy 1,Reactive,Reactive,normal,3,0.000115741,,,,,,,9760-CTT_IN_T9905,5405,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Bella
4000996,11-11-2023,,Live,true,40259,4,Product 6,Therapy 1,Reactive,Reactive,normal,3,0.000277778,t65Cb24245Zcvo6IZB,,2278h24245g1LbGZZU,OTH,,,9176-CTT_IN_T9107,5349,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Linked,Bella
4000687,24-05-2023,,Live,false,40325,4,Product 6,Therapy 1,Reactive,Reactive,normal,3,0.007974537,,,,,,,9769-CTT_IN_T9704,5079,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Bella
4001261,14-03-2023,,Practice,false,41615,9,Product 6,Therapy 1,Reactive,Reactive,normal,3,0.003344907,,,,,,,,4725,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Bella
4001312,28-09-2023,,Practice,true,41229,7,Product 6,Therapy 1,Reactive,Reactive,normal,3,0.001342593,,,,,,,,5086,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Bella
4001725,02-07-2023,,Live,true,41237,10,Product 4,Therapy 2,Reactive,Reactive,normal,3,0.000300926,t65Cb24245Zcy8GIZR,1157t24245YRTu1ZZH,,OTH,,,9784-CTT_IN_T1707,5181,true,Therapy 2,PDF,PA - Copy_Reprint,Product 4,Linked,Bella
4001994,13-09-2023,,Live,true,41040,9,Product 4,Therapy 2,Reactive,Reactive,normal,3,0.000775463,t65Cb24245ZcvZ9IZB,,2278h22221PQtobZZD,OTH,,,,4906,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Linked,Bella
4000049,15-04-2024,,Practice,true,41332,4,Product 4,Therapy 2,Reactive,Reactive,normal,3,0.004201389,,,,,,,,4513,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Bella
4001788,19-06-2023,21:18:00.000,Practice,true,41141,9,Product 1,Therapy 1,Reactive,Reactive,normal,3,0.000879630,,,,,,,9787-CTT_IN_T9904,4778,true,Therapy 1,PowerPoint,NIS - PPT,Product 1,Unlinked,Bella
4000823,06-04-2023,18:13:00.000,Live,false,40033,7,Product 1,Therapy 1,Reactive,Reactive,normal,3,0.002777778,,,,,,,,5176,true,Therapy 1,PowerPoint,NIS - PPT,Product 1,Unlinked,Bella
4001075,19-01-2024,,Practice,true,41646,3,Product 1,Therapy 1,Reactive,Reactive,normal,3,0.000324074,,,,,,,,4815,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Bella
4000251,14-05-2023,,Practice,true,41105,9,Product 1,Therapy 1,Reactive,Reactive,normal,3,0.000150463,,,,,,,,4663,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Bella
4001562,30-08-2023,,Live,false,40030,9,Product 6,Therapy 1,Reactive,Reactive,normal,3,0.000937500,,,,,,,9785-CTT_IN_T9101,5209,true,Therapy 1,PDF,NIS - PDF,Product 6,Unlinked,Bella
4001923,12-01-2023,,Live,true,41347,8,Product 17,Therapy 1,Reactive,Reactive,normal,3,0.081423611,,,,,,,9786-CTT_IN_T9706,4929,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 17,Unlinked,Bella
4000829,19-01-2024,,Live,false,40045,8,Product 6,Therapy 1,Reactive,Reactive,normal,3,0.000798611,,,,,,,,5314,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Bella
4000488,29-06-2023,08:23:00.000,Live,false,40952,10,Product 7,Therapy 1,Reactive,Reactive,normal,24,0.009629630,,,,,,,9785-CTT_IN_T9101,4549,true,Therapy 1,Video,NIM - Video,Product 7,Unlinked,Steve
4001452,09-09-2023,19:16:00.000,Live,true,41463,4,Product 12,Therapy 3,Reactive,Reactive,normal,24,0.000567130,,,,,,,,4936,true,Therapy 3,PowerPoint,NIS - PPT,Product 12,Unlinked,Steve
4000202,03-09-2023,03:44:00.000,Live,false,40705,9,Product 4,Therapy 2,Reactive,Reactive,normal,24,0.000497685,,,,,,,1969-CTT_IN_T1704,5465,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Steve
4000274,18-05-2024,,Practice,false,41347,2,Product 6,Therapy 1,Reactive,Reactive,normal,24,0.010798611,,,,,,,9600-CTT_IN_T9901,4693,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Steve
4001112,20-02-2023,,Live,true,40035,10,Product 4,Therapy 2,Reactive,Reactive,normal,24,0.000196759,t65Cb24245ZcutRIZR,1157t24245YQtk6ZZD,,OTH,,,9784-CTT_IN_T1707,4732,true,Therapy 2,PDF,PA - Copy_Reprint,Product 4,Linked,Steve
4000914,17-02-2023,,Practice,true,41931,4,Product 4,Therapy 2,Reactive,Reactive,normal,24,0.001585648,,,,,,,1969-CTT_IN_T1704,5011,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Steve
4001223,15-12-2023,,Live,true,40694,7,Product 6,Therapy 1,Reactive,Reactive,normal,24,7.960416667,,,,,,,,5307,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Unlinked,Steve
4000223,21-03-2024,,Practice,false,41437,4,Product 6,Therapy 1,Reactive,Reactive,normal,24,0.000960648,,,,,,,,4625,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Unlinked,Steve
4000369,01-06-2023,,Live,true,41483,5,Product 6,Therapy 1,Reactive,Reactive,normal,24,0.000300926,,,,,,,1966-CTT_IN_T9907,5040,true,Therapy 1,Video,NIM - Video,Product 6,Unlinked,Steve
4000247,12-11-2023,,Practice,true,41960,9,Product 4,Therapy 2,Reactive,Reactive,normal,24,0.000752315,,,,,,,9784-CTT_IN_T1707,5216,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Steve
4000548,05-01-2023,05:31:00.000,Live,true,41993,5,Product 1,Therapy 1,Reactive,Reactive,normal,24,0.001458333,,,,,,,,5287,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Steve
4001372,21-05-2023,21:29:00.000,Live,true,40475,8,Product 1,Therapy 1,Reactive,Reactive,normal,24,0.006435185,,,,,,,9786-CTT_IN_T9706,5327,true,Therapy 1,PowerPoint,NIS - PPT,Product 1,Unlinked,Steve
4000597,31-08-2023,10:27:00.000,Practice,false,41132,5,Product 1,Therapy 1,Reactive,Reactive,normal,24,0.002372685,,,,,,,,5370,true,Therapy 1,PowerPoint,NIS - PPT,Product 1,Unlinked,Steve
4001457,07-07-2023,,Practice,false,40465,7,Product 1,Therapy 1,Reactive,Reactive,normal,24,0.010416667,,,,,,,9785-CTT_IN_T9101,5367,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Steve
4000601,17-07-2023,,Practice,true,40732,6,Product 1,Therapy 1,Reactive,Reactive,normal,24,0.000358796,,,,,,,,5348,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Steve
4001081,02-10-2023,,Live,true,40384,10,Product 1,Therapy 1,Reactive,Reactive,normal,24,0.000671296,,,,,,,9761-CTT_IN_T9705,5223,true,Therapy 1,PowerPoint,NIS - PDF,Product 1,Unlinked,Steve
4001803,16-05-2024,,Live,true,40163,10,Product 6,Therapy 1,Reactive,Reactive,normal,24,0.000358796,,,,,,,,5303,true,Therapy 1,PDF,NIS - PDF,Product 6,Unlinked,Steve
4001552,26-05-2024,,Live,false,40625,9,Product 8,Therapy 1,Reactive,Reactive,normal,24,0.055370370,,,,,,,,4781,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 8,Unlinked,Steve
4000654,24-04-2023,,Live,true,40167,2,Product 8,Therapy 1,Reactive,Reactive,normal,24,0.000138889,,,,,,,9769-CTT_IN_T9704,5422,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 8,Unlinked,Steve
4000319,13-01-2024,,Live,true,40512,10,Product 7,Therapy 1,Reactive,Reactive,normal,24,0.002916667,,,,,,,,5409,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Steve
4000708,20-02-2024,,Live,true,40110,2,Product 17,Therapy 1,Reactive,Reactive,normal,24,0.001469907,,,,,,,9761-CTT_IN_T9705,5328,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 17,Unlinked,Steve
4000992,05-05-2024,,Live,false,41993,10,Product 6,Therapy 1,Reactive,Reactive,normal,24,0.000555556,,,,,,,,4643,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Steve
4000804,10-01-2024,,Live,false,41237,6,Product 6,Therapy 1,Reactive,Reactive,normal,24,0.001064815,,,,,,,9761-CTT_IN_T9705,4513,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Steve
4001431,27-12-2023,01:24:00.000,Live,true,41341,3,Product 11,Therapy 3,Reactive,Reactive,normal,1,0.000138889,,,,,,,,5143,true,Therapy 3,PowerPoint,IS - PPTX/PDF,Product 11,Unlinked,Alyssa
4000193,31-01-2023,22:09:00.000,Live,false,41807,1,Product 4,Therapy 2,Reactive,Reactive,normal,1,0.006354167,,,,,,,1968-CTT_IN_T1709,4812,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Alyssa
4001490,06-09-2023,08:20:00.000,Live,true,41136,2,Product 4,Therapy 2,Reactive,Reactive,normal,1,0.010520833,,,,,,,1969-CTT_IN_T1704,5259,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Alyssa
4000744,19-06-2024,03:44:00.000,Practice,true,41438,4,Product 4,Therapy 2,Reactive,Reactive,normal,1,0.016967593,,,,,,,9784-CTT_IN_T1707,5008,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Alyssa
4000514,24-04-2023,20:40:00.000,Practice,true,40782,3,Product 4,Therapy 2,Reactive,Reactive,normal,1,0.000150463,,,,,,,,4655,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Alyssa
4000592,26-11-2023,,Live,false,40283,6,Product 6,Therapy 1,Reactive,Reactive,normal,1,0.010162037,,,,,,,,5373,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Alyssa
4000612,01-02-2024,,Live,false,40066,9,Product 6,Therapy 1,Reactive,Reactive,normal,1,0.005150463,,,,,,,9176-CTT_IN_T9107,5484,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Alyssa
4001388,06-06-2023,,Practice,false,41179,8,Product 6,Therapy 1,Reactive,Reactive,normal,1,0.003287037,,,,,,,,4576,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Alyssa
4000533,14-12-2023,,Live,true,40714,7,Product 6,Therapy 1,Reactive,Reactive,normal,1,0.005925926,,,,,,,,4517,true,Therapy 1,HTML,Slide,Product 6,Unlinked,Alyssa
4001275,18-01-2024,,Live,false,41871,2,Product 6,Therapy 1,Reactive,Reactive,normal,1,0.022175926,t65Cb24245ZcwlZIZR,1157t24245g1NjxZZE,2278h24245g1NjxZZE,OTH,,,9787-CTT_IN_T9904,5256,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Linked,Alyssa
4000432,08-06-2024,,Live,true,40251,1,Product 6,Therapy 1,Reactive,Reactive,normal,1,0.000659722,,,,,,,,5483,true,Therapy 1,Video,NIM - Video,Product 6,Unlinked,Alyssa
4000576,17-10-2023,,Practice,true,41831,9,Product 4,Therapy 2,Reactive,Reactive,normal,1,0.063217593,,,,,,,,5334,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Alyssa
4000764,03-02-2023,16:50:00.000,Practice,false,40259,5,Product 1,Therapy 1,Reactive,Reactive,normal,1,0.000428241,,,,,,,9780-CTT_IN_T9909,4553,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Alyssa
4000778,26-03-2024,02:08:00.000,Practice,false,40593,5,Product 1,Therapy 1,Reactive,Reactive,normal,1,0.005150463,,,,,,,9785-CTT_IN_T9101,4668,true,Therapy 1,PowerPoint,NIS - PPT,Product 1,Unlinked,Alyssa
4001095,23-06-2023,,Practice,true,40969,7,Product 6,Therapy 1,Reactive,Reactive,normal,1,0.000173611,,,,,,,9787-CTT_IN_T9904,5429,true,Therapy 1,PDF,NIS - PDF,Product 6,Unlinked,Alyssa
4000521,23-08-2023,,Live,true,41153,9,Product 7,Therapy 1,Reactive,Reactive,normal,1,0.009918981,t65Cb24245ZcwfeIZB,1157t24245YPsVLZZ1,,OTH,,,,5330,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 7,Linked,Alyssa
4001045,26-06-2023,,Live,true,41610,9,Product 6,Therapy 1,Reactive,Reactive,normal,1,0.000983796,,,,,,,,5304,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Alyssa
4001653,20-02-2023,23:32:00.000,Practice,true,40002,4,Product 4,Therapy 2,Reactive,Reactive,normal,14,0.002500000,,,,,,,9784-CTT_IN_T1707,4908,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Kevin
4000595,22-02-2024,14:38:00.000,Practice,true,41308,10,Product 4,Therapy 2,Reactive,Reactive,normal,14,0.001192130,,,,,,,9784-CTT_IN_T1707,4594,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Kevin
4001047,20-02-2023,18:30:00.000,Practice,true,41340,7,Product 4,Therapy 2,Reactive,Reactive,normal,14,0.000324074,,,,,,,,5457,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Kevin
4001071,19-05-2023,02:07:00.000,Practice,true,40127,9,Product 5,Therapy 2,Reactive,Reactive,normal,14,0.000590278,,,,,,,,5275,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Kevin
4000886,19-09-2023,,Live,true,40719,2,Product 4,Therapy 2,Reactive,Reactive,normal,14,0.000428241,t65Cb24245ZcwtjIZB,1157t24245YRQVQZZ5,,OTH,,,9784-CTT_IN_T1707,4819,true,Therapy 2,PDF,PA - Copy_Reprint,Product 4,Linked,Kevin
4001474,30-07-2023,,Practice,true,41329,10,Product 2,Therapy 2,Reactive,Reactive,normal,14,0.021481481,,,,,,,9784-CTT_IN_T1707,4746,true,Therapy 2,PowerPoint,NIS - PPT,Product 2,Unlinked,Kevin
4000336,10-01-2024,,Live,true,41045,5,Product 6,Therapy 1,Reactive,Reactive,normal,14,0.001886574,t65Cb24245Zcw3MIZR,1157t24245g1NjxZZE,2278h24245g1NjxZZE,OTH,,,9787-CTT_IN_T9904,5250,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Linked,Kevin
4001128,19-05-2023,,Live,false,40024,2,Product 6,Therapy 1,Reactive,Reactive,normal,14,0.004803241,,,,,,,9786-CTT_IN_T9706,5086,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Unlinked,Kevin
4000361,09-08-2023,,Live,true,40584,2,Product 6,Therapy 1,Reactive,Reactive,normal,14,0.018437500,t65Cb24245ZcxJ9IZJ,,2278h24245g1MQUZZ2,OTH,,,,4578,true,Therapy 1,Video,NIM - Video,Product 6,Linked,Kevin
4000842,29-04-2024,,Live,true,41740,10,Product 7,Therapy 1,Reactive,Reactive,normal,14,0.000983796,,,,,,,,5183,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Kevin
4000641,19-09-2023,,Live,true,41606,8,Product 4,Therapy 2,Reactive,Reactive,normal,14,0.002222222,,,,,,,1968-CTT_IN_T1709,5170,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Kevin
4001474,23-02-2024,,Practice,true,41336,3,Product 4,Therapy 2,Reactive,Reactive,normal,14,0.000439815,,,,,,,,5317,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Kevin
4000041,14-02-2024,04:58:00.000,Live,true,40084,2,Product 1,Therapy 1,Reactive,Reactive,normal,14,0.002511574,,,,,,,9786-CTT_IN_T9706,5383,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Kevin
4000762,21-01-2023,21:30:00.000,Live,true,40995,3,Product 1,Therapy 1,Reactive,Reactive,normal,14,0.000138889,,,,,,,9786-CTT_IN_T9706,4956,true,Therapy 1,PowerPoint,NIS - PPT,Product 1,Unlinked,Kevin
4001372,26-04-2024,07:34:00.000,Live,true,40495,4,Product 1,Therapy 1,Reactive,Reactive,normal,14,0.001053241,,,,,,,,4759,true,Therapy 1,PowerPoint,NIS - PPT,Product 1,Unlinked,Kevin
